eventName,eventYear,region,originalGridCode,monitoringProgramme,programmeName,occurredBefore,occurredBeforeText,waterDiscoloration,highPhyto,seafoodToxin,massMortal,foamMucil,otherEffect,otherEffectText,days,months,locationText,latitude,longitude,additionalLocationInfo,eventDate,initialDate,finalDate,quarantineStartDate,quarantineEndDate,additionalDateInfo,causativeKnown,pigmentAnalysisInfo,additionalAlgaeInfo,toxicityDetected,toxicityRange,humansAffected,fishAffected,naturalFishAffected,aquacultureFishAffected,planktonicAffected,benthicAffected,shellfishAffected,birdsAffected,otherTerrestrialAffected,aquaticMammalsAffected,seaweedAffected,effectsComments,unexplainedToxicity,toxicityComments,transvectors,eventBiblio,syndromeText,active,created_at,updated_at,checked_at,countryName,syndromeName,speciesContaining,additionalHarmfulEffectInfo,toxinAssayComments,assaytype,concentration,toxinType,toxin,causativeSpeciesName0,cellsPerLitre0,comments0,additionalSpeciesName0,additionalCellsPerLitre0,additionalComments0,causativeSpeciesName1,cellsPerLitre1,comments1,causativeSpeciesName2,cellsPerLitre2,comments2,causativeSpeciesName3,cellsPerLitre3,comments3,additionalSpeciesName1,additionalCellsPerLitre1,additionalComments1,additionalSpeciesName2,additionalCellsPerLitre2,additionalComments2
PT-18-024,2018,Southwest coast,,1,National System of Bivalve Molluscs Monitoring,NULL,,0,1,1,0,0,0,,0,0,Litoral of Setubal,38.426111,-8.8475,,,,,5/18/2018,7/6/2018,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/26/2019 7:02,,,PORTUGAL,DSP,,,,,,,,Dinobryon spp.,500,on June 11,,,,,,,,,,,,,,,,,,
PT-18-023,2018,Southwest coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,1,1,0,0,0,,0,0,Mira estuary,37.726944,-8.774167,Estuarine ecosystem,,,,6/7/2018,9/3/2018,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/26/2019 6:56,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,18240,on June 26,,,,,,,,,,,,,,,,,,
PT-18-022,2018,Southwest coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,0,1,0,0,0,,0,0,Tagus estuary,38.675833,-9.218889,Estuarine ecosystem,,,,1/1/2018,1/22/2018,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/26/2019 6:49,,,PORTUGAL,DSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PT-18-021,2018,Southwest coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,1,1,0,0,0,,0,0,Litoral Sesimbra,38.5125,-9.171944,semi-enclosed lagoon,,,,7/18/2018,8/30/2018,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/26/2019 6:44,,,PORTUGAL,DSP,,,,,,,,Dinophysis spp.,640,on July 7,,,,,,,,,,,,,,,,,,
PT-18-020,2018,Southwest coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,1,1,0,0,0,,0,0,Litoral of Lisbon and Peniche,38.645556,-9.243056,,,,,4/26/2018,12/6/2018,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/26/2019 6:37,4/15/2019 1:15,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,540,on october 10,,,,,,,,,,,,,,,,,,
PT-18-019,2018,Southwest coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,0,1,0,0,0,,0,0,Litoral of Lisbon and Peniche,39.350556,-9.369444,,,,,1/1/2018,1/26/2018,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/26/2019 6:27,,,PORTUGAL,DSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PT-18-012,2018,Center coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,1,0,0,0,0,,0,0,Obidos Lagoon,39.409722,-9.205833,semi-enclosed lagoon ecosystem,,5/10/2018,6/28/2018,,,,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,3/26/2019 1:11,,,PORTUGAL,DSP,,,,,,,,Dinophysis spp.,280,on June 5,,,,,,,,,,,,,,,,,,
PT-18-011,2018,Center coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,1,1,0,0,0,,0,0,Mondego estuary,40.135278,-8.854167,Estuarine ecosystem,,,,6/5/2018,7/5/2018,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/26/2019 1:05,,,PORTUGAL,DSP,,,,,,,,Dinophysis spp.,,,,,,,,,,,,,,,,,,,,
PT-18-010,2018,Center coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,0,1,0,0,0,,0,0,Mondego estuary,40.135278,-8.854167,estuarine ecosystem,,,,1/1/2018,1/24/2018,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/26/2019 12:59,,,PORTUGAL,DSP,,,,,,,,Dinophysis caudata,80,on january 16,,,,,,,,,,,,,,,,,,
PT-18-009,2018,Center coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,1,1,0,0,0,,0,0,Litoral of Figueira da Foz,40.764444,-8.848889,,,,,4/23/2018,8/29/2018,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,3/26/2019 12:49,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,4440,on June 5,,,,,,,,,,,,,,,,,,
PT-18-008,2018,Center coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,1,1,0,0,0,,0,0,Ria Of Aveiro,40.695556,-8.711667,Estuarine ecosystem,,,,4/18/2018,8/8/2018,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/26/2019 12:35,4/15/2019 7:10,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,9040,on May 8,,,,,,,,,,,,,,,,,,
PT-18-007,2018,Center coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,1,1,0,0,0,,0,0,Ria Of Aveiro,40.695556,-8.711667,Estuarine ecosystem,,,,1/1/2018,1/12/2018,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/26/2019 12:28,,,PORTUGAL,DSP,,,,,,,,Dinophysis spp.,200,On December 4,,,,,,,,,,,,,,,,,,
PT-18-006,2018,North coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,1,1,0,0,0,,0,0,Litoral of Viana do Castelo e Matosinhos,41.253333,-8.768889,,,,,4/6/2018,7/19/2018,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/25/2019 7:25,4/15/2019 7:18,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,4660,on June 5,,,,,,,,,,,,,,,,,,
PT-18-005,2018,North coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,1,1,0,0,0,,0,0,Litoral of Viana do Castelo e Matosinhos,40.764444,-8.848889,,,,,4/6/2018,7/19/2018,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/25/2019 6:51,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,4440,on June 5,,,,,,,,,,,,,,,,,,
PT-18-004,2018,North coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,1,1,0,0,0,,0,0,Litoral of Viana do Castelo e Matosinhos,41.253611,-8.768889,,,,,1/1/2018,1/24/2018,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/25/2019 6:45,,,PORTUGAL,DSP,,,,,,,,Dinophysis spp.,440,on November 20,,,,,,,,,,,,,,,,,,
PT-18-003,2018,North coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,1,1,0,0,0,,0,0,Lima Estuary,41.896944,-8.82,estuarine ecosystem,,,,7/10/2018,8/30/2018,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/25/2019 5:02,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,240,on July 10,,,,,,,,,,,,,,,,,,
PT-17-031,2017,"South coast, Algarve",,1,National System of Bivalve Molluscs Monitoring,1,,0,0,1,0,0,0,,0,0,"Ria Formosa, Tavira",37.113889,-7.630556,,,,,10/11/2017,10/26/2017,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,7/31/2018 6:46,,,PORTUGAL,DSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PT-17-030,2017,"South coast, Algarve",,1,National System of Bivalve Molluscs Monitoring,1,,0,1,1,0,0,0,,0,0,"Ria Formosa, Tavira",37.113889,-7.630556,Coastal lagoon,,,,7/31/2017,8/31/2017,,1,,,1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,7/31/2018 6:42,,,PORTUGAL,DSP,,,,,,,,Dinophysis sp.,120,on August 21,,,,,,,,,,,,,,,,,,
PT-17-029,2017,"South coast, Algarve",,1,National System of Bivalve Molluscs Monitoring,1,,0,0,1,0,0,0,,0,0,"Ria Formosa, Tavira",37.113889,-7.630556,Coastal lagoon,,,,4/3/2017,5/1/2017,,1,,,1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,7/31/2018 6:36,,,PORTUGAL,DSP,,,,,,,,Dinophysis caudata,80,on  April 19,,,,,,,,,,,,,,,,,,
PT-17-028,2017,"South coast, Algarve",,1,National System of Bivalve Molluscs Monitoring,1,,0,1,1,0,0,0,,0,0,"Ria Formosa, Olhão",37.113889,-7.630556,Coastal lagoon,,,,4/3/2017,5/10/2017,,0,,,1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,7/31/2018 6:28,,,PORTUGAL,DSP,,,,,,,,Dinophysis spp.,200,on  April 26,,,,,,,,,,,,,,,,,,
PT-17-027,2017,"South coast, Algarve",,1,National System of Bivalve Molluscs Monitoring,1,,0,0,1,0,0,0,,0,0,"Ria Formosa, Olhão",37.005278,-7.868056,coastal lagoon,,,,4/3/2017,5/1/2017,,1,,,1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,7/31/2018 5:30,8/1/2018 5:43,,PORTUGAL,DSP,,,,,,,,Dinophysis ovum Schütt sensu Martin 1929,100,on  April 12,,,,,,,,,,,,,,,,,,
PT-17-026,2017,"South coast, Algarve",,1,National System of Bivalve Molluscs Monitoring,1,,0,0,1,0,0,0,,0,0,Alvor lagoon,37.132222,-8.5975,Coastal Lagoon,,,,8/22/2017,9/28/2017,,1,,,1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,7/31/2018 5:19,,,PORTUGAL,DSP,,,,,,,,Dinophysis sp.,80,on August 22,,,,,,,,,,,,,,,,,,
PT-17-025,2017,"South coast, Algarve",,1,National System of Bivalve Molluscs Monitoring,1,,0,0,1,0,0,0,,0,0,Alvor lagoon,37.132222,-8.5975,coastal lagoon,,,,4/3/2017,5/29/2017,,1,,,1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,7/31/2018 5:13,,,PORTUGAL,DSP,,,,,,,,Dinophysis sp.,120,on  April 18,,,,,,,,,,,,,,,,,,
PT-17-024,2017,"South coast, Algarve",,1,National System of Bivalve Molluscs Monitoring,1,,0,1,1,0,0,0,,0,0,Alvor lagoon,37.133889,-8.621944,coastal lagoon,,,,10/9/2017,12/4/2017,,1,,,1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,7/31/2018 5:00,,,PORTUGAL,DSP,,,,,,,,Dinophysis ovum Schütt sensu Martin 1929,1160,on October 3,,,,,,,,,,,,,,,,,,
PT-17-023,2017,Alentejo coast,,1,National System of Bivalve Molluscs Monitoring,1,Almost every year,0,1,1,0,0,0,,0,0,Albufeira lagoon,38.5125,-9.172222,Semi-closed coastal lagoon,,,,9/13/2017,9/28/2017,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,7/4/2018 2:01,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,160,on August 28,Dinophysis ovum Schütt sensu Martin 1929,120,on August 28,,,,,,,,,,,,,,,
PT-17-021,2017,Lisbon and Tagus Valley,,1,National System of Bivalve Molluscs Monitoring,1,Almost every year,0,0,1,0,0,0,,0,0,Obidos Lagoon,39.41,-9.205833,semi-closed coastal lagoon ecosystem,,,,8/24/2017,12/22/2017,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,7/4/2018 1:30,,,PORTUGAL,DSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PT-17-020,2017,Center coast,,1,National System of Bivalve Molluscs Monitoring,1,Almost every year,0,0,1,0,0,0,,0,0,Mondego estuary,40.143889,-8.841667,Estuarine ecosystem type,,,,4/26/2017,10/27/2017,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,7/4/2018 1:12,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,1000,on May 9,,,,,,,,,,,,,,,,,,
PT-17-018,2017,NW coast,,1,National System of Bivalve Molluscs Monitoring,1,Almost every year,0,0,1,0,0,0,,0,0,Ria Aveiro,40.644167,-8.748611,tidal coastal lagoon,,,,4/21/2017,11/23/2017,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,7/2/2018 6:53,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,5440,on  April 17,,,,,,,,,,,,,,,,,,
PT-17-015,2017,NW coast,,1,National System of Bivalve Molluscs Monitoring,1,Almost every year,0,0,1,0,0,0,,0,0,Lima Estuary,41.691667,-8.824722,Estuarine ecosystem type,,,,5/16/2017,7/18/2017,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,7/2/2018 5:46,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,280,on May 30,,,,,,,,,,,,,,,,,,
PT-17-014,2017,"South coast, Algarve",,1,National System of Bivalve Molluscs Monitoring,1,Almost every year,0,0,1,0,0,0,,0,0,Faro coast,37.007222,-7.995833,,,,,1/2/2017,8/31/2017,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,7/2/2018 4:36,,,PORTUGAL,DSP,,,,,,,,Dinophysis caudata,940,on  July 19,,,,,,,,,,,,,,,,,,
PT-17-013,2017,"South coast, Algarve",,1,National System of Bivalve Molluscs Monitoring,1,,0,0,1,0,0,0,,0,0,Litoral Lagos,37.065833,-8.685556,,,,,10/6/2017,10/31/2017,,1,,,1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,7/2/2018 4:24,,,PORTUGAL,DSP,,,,,,,,Dinophysis ovum Schütt sensu Martin 1929,240,on October 3,,,,,,,,,,,,,,,,,,
PT-17-012,2017,South coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,0,1,0,0,0,,0,0,Lagos coast,37.065833,-8.685556,,,,,6/12/2017,9/29/2017,,1,,,1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,6/28/2018 7:00,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,380,on September  21,,,,,,,,,,,,,,,,,,
PT-17-011,2017,South coast,,0,,1,,0,0,1,0,0,0,,0,0,Algarve coast,37.065833,-8.685556,,,,,10/6/2017,10/31/2017,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,6/26/2018 7:30,,,PORTUGAL,DSP,,,,,,,,Dinophysis ovum Schütt sensu Martin 1929,180,on October 10,,,,,,,,,,,,,,,,,,
PT-17-010,2017,South west coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,0,1,0,0,0,,0,0,Litoral de Setubal,38.38,-8.808333,,,,,10/6/2017,12/31/2017,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,6/26/2018 7:22,,,PORTUGAL,DSP,,,,,,,,Dinobryon spp.,660,on October 10,,,,,,,,,,,,,,,,,,
PT-17-009,2017,South west coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,0,1,0,0,0,,0,0,Litoral of Setubal,38.38,-8.808333,,,,,6/1/2017,6/30/2017,,1,,,1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,6/26/2018 7:15,,,PORTUGAL,DSP,,,,,,,,Dinophysis caudata,440,on May 30,,,,,,,,,,,,,,,,,,
PT-17-008,2017,NW and center coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,0,1,0,0,0,,0,0,Litoral of Aveiro to Lisbon Bay,40.764722,-8.849167,,,,,4/21/2017,12/31/2017,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,6/26/2018 11:48,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,4120,on August 30,,,,,,,,,,,,,,,,,,
PT-17-005,2017,,,1,National System of Bivalve Molluscs Monitoring,1,,0,0,1,0,0,0,,0,0,"Litoral of Viana do Castelo and Matosinhos,",41.253333,-8.768889,,,,,10/9/2017,12/31/2017,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,6/22/2018 4:23,8/1/2018 5:40,,PORTUGAL,DSP,,,,,,,,Dinophysis spp.,740,on October 22,,,,,,,,,,,,,,,,,,
PT-17-004,2017,NW coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,1,1,0,0,0,,0,0,Litoral of Viana do Castelo and Matosinhos,41.033056,-8.701667,,,,,4/7/2017,6/30/2017,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,6/22/2018 4:08,8/1/2018 5:39,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,8000,on May 8,,,,,,,,,,,,,,,,,,
PT-17-003,2017,NW coast,,1,National System of Bivalve Molluscs Monitoring,1,,0,0,1,0,0,0,,0,0,Litoral of Viana do Castelo and Matosinhos,41.033056,-8.701667,,,,,1/2/2017,2/3/2017,,1,,,1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,6/22/2018 3:57,8/1/2018 5:32,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,280,on january  17,,,,,,,,,,,,,,,,,,
PT-16-024,2016,"South coast, Algarve",,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,"Ria Formosa, Tavira",37.118056,-7.621111,Coastal lagoon,,,,4/29/2016,8/1/2016,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/17/2017 7:27,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,5120,on May 2,,,,,,,,,,,,,,,,,,
PT-16-023,2016,"South coast, Algarve",,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,Ria Formosa lagoon,36.996111,-7.8425,Coastal lagoon,,,,5/6/2016,9/23/2016,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/17/2017 7:19,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,1360,on May 4,,,,,,,,,,,,,,,,,,
PT-16-022,2016,Ria Formosa lagoon,,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,Olhão-Fuzeta,37.051667,-7.740556,Coastal lagoon,,,,5/6/2016,7/6/2016,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/17/2017 7:09,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,3080,on  April 26,,,,,,,,,,,,,,,,,,
PT-16-021,2016,Ria Formosa lagoon,,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,Faro - Largura,36.996667,-7.965833,Coastal lagoon,,,,4/29/2016,5/30/2016,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/17/2017 7:00,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,200,on May 11,,,,,,,,,,,,,,,,,,
PT-16-020,2016,Southern Coast,,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,Alvor lagoon,37.133889,-8.621944,Estuarine ecosystem type,,,,5/9/2016,6/24/2016,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/17/2017 6:49,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,200,on May 3,,,,,,,,,,,,,,,,,,
PT-16-019,2016,Southern Coast,,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,Alvor lagoon,37.131944,-8.5975,Estuarine ecosystem type,,,,6/6/2016,12/31/2016,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/17/2017 6:41,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,720,on July 5,,,,,,,,,,,,,,,,,,
PT-16-018,2016,Southern Coast,,1,National monitoring programme of bivalve mollusc ,1,,0,0,1,0,0,0,,0,0,Vale da Lama-Alvor lagoon,37.133889,-8.621667,Estuarine ecosystem type,,,,8/16/2016,9/2/2016,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/17/2017 6:32,4/10/2017 4:23,,PORTUGAL,DSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PT-16-017,2016,Central part of NW coast,,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,Albufeira lagoon,38.5125,-9.171944,semi-enclosed lagoon,,,,4/28/2016,12/31/2016,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/17/2017 6:08,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,520,on October 10,,,,,,,,,,,,,,,,,,
PT-16-016,2016,Lisbon Bay,,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,"Porto Brandão, Tagus estuary",38.675833,-9.218889,Estuarine ecosystem type,,,,4/29/2016,12/31/2016,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/17/2017 6:01,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,180,on May 5,,,,,,,,,,,,,,,,,,
PT-16-015,2016,Alentejo coast,,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,Mira estuary,37.726944,-8.774167,Estuarine ecosystem type,,,,4/27/2016,12/22/2016,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/17/2017 5:51,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,800,on  April 21,,,,,,,,,,,,,,,,,,
PT-16-014,2016,Cntral part of NW coast,,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,Obidos Lagoon,39.409722,-9.205833,semi-enclosed lagoon,,,,1/19/2016,9/29/2016,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/15/2017 7:16,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,11200,on May 10,,,,,,,,,,,,,,,,,,
PT-16-013,2016,NW coast,,1,National monitoring programme of bivalve mollusc ,1,,0,0,1,0,0,0,,0,0,Mondego estuary,40.135278,-8.854167,Estuarine ecosystem type,,,,4/12/2016,8/16/2016,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/15/2017 7:08,,,PORTUGAL,DSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PT-16-011,2016,,,1,National monitoring programme of bivalve mollusc ,NULL,,0,1,1,0,0,0,,0,0,Ria Aveiro,40.643889,-8.748611,Estuarine ecosystem type,,,,4/1/2016,12/31/2016,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/15/2017 5:32,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,760,on August 2,,,,,,,,,,,,,,,,,,
PT-16-010,2016,North of Portugal,,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,Lime estuary,41.693333,-8.819167,Estuarine ecosystem type,,,,4/27/2016,7/22/2016,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/15/2017 5:19,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,320,on  April 20,,,,,,,,,,,,,,,,,,
PT-16-009,2016,"South coast, Algarve",,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,S. Vicente-Vila Real Santo António coast,37.065833,-8.685278,,,,,5/6/2016,8/26/2016,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/15/2017 4:31,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,3740,on May 2,,,,,,,,,,,,,,,,,,
PT-16-008,2016,Alentejo and South coast,,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,Setubal - Aljezur coast,38.426111,-8.8475,,,,,8/5/2016,12/5/2016,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/15/2017 4:20,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,680,on  August 2,,,,,,,,,,,,,,,,,,
PT-16-007,2016,Alentejo and South coast,,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,Setúbal -Aljezur  coast,38.359444,-8.8475,,,,,5/6/2016,7/6/2016,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/15/2017 4:13,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,2240,on May 10,,,,,,,,,,,,,,,,,,
PT-16-006,2016,Alentejo,,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,Litoral de Setubal -Sines- Aljezur,38.426111,-8.8475,,,,,1/19/2016,2/23/2016,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/14/2017 5:26,,,PORTUGAL,DSP,,,,,,,,Dinophysis sp.,100,on January 26,,,,,,,,,,,,,,,,,,
PT-16-005,2016,Lisbon and Tagus Valley,,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,Litoral Lisboa-Peniche,39.350556,-9.369444,,,,,1/22/2016,12/5/2016,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/14/2017 5:13,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,920,on April 19,,,,,,,,,,,,,,,,,,
PT-16-004,2016,NW coast of Portugal,,1,National monitoring programme of bivalve mollusc ,1,,0,0,1,0,0,0,,0,0,Litoral Figueira da Foz,40.006389,-8.890278,,,,,5/30/2016,12/30/2016,,0,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/14/2017 4:59,,,PORTUGAL,DSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PT-16-001,2016,North and Center of Portugal,,1,National monitoring programme of bivalve mollusc ,1,,0,1,1,0,0,0,,0,0,"Litoral Viana, Matosinhos e Aveiro",41.033333,-8.701667,,,,,1/19/2016,3/31/2016,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,3/14/2017 2:13,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata,4300,on  April 14,,,,,,,,,,,,,,,,,,
PT-15-026,2015,"South coast, Algarve",,1,National monitoring programme of bivalve mollusc ,1,Almost every year,0,1,1,0,0,0,,0,0,Monte Gordo beach,37.176111,-7.456111,,,,,5/21/2015,9/30/2015,,1,,,1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,4/19/2016 12:35,,,PORTUGAL,DSP,,,,,,,,Dinophysis ovum Schütt sensu Martin 1929,560,on  August 24,,,,,,,,,,,,,,,,,,
PT-15-025,2015,"South coast, Algarve",,1,National monitoring programme of bivalve mollusc ,1,Almost every year,0,1,1,0,0,0,,0,0,Porto mos offshore,37.071667,-8.685556,,,,,4/23/2015,12/11/2015,,0,,,1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,4/19/2016 12:29,,,PORTUGAL,DSP,,,,,,,,Dinophysis acuminata Claparède et Lachmann 1859,2380,on  April 14,,,,,,,,,,,,,,,,,,
