eventName,eventYear,region,originalGridCode,monitoringProgramme,programmeName,occurredBefore,occurredBeforeText,waterDiscoloration,highPhyto,seafoodToxin,massMortal,foamMucil,otherEffect,otherEffectText,days,months,locationText,latitude,longitude,additionalLocationInfo,eventDate,initialDate,finalDate,quarantineStartDate,quarantineEndDate,additionalDateInfo,causativeKnown,pigmentAnalysisInfo,additionalAlgaeInfo,toxicityDetected,toxicityRange,humansAffected,fishAffected,naturalFishAffected,aquacultureFishAffected,planktonicAffected,benthicAffected,shellfishAffected,birdsAffected,otherTerrestrialAffected,aquaticMammalsAffected,seaweedAffected,effectsComments,unexplainedToxicity,toxicityComments,transvectors,eventBiblio,syndromeText,active,created_at,updated_at,checked_at,countryName,syndromeName,speciesContaining,additionalHarmfulEffectInfo,toxinAssayComments,assaytype,concentration,toxinType,toxin,causativeSpeciesName0,cellsPerLitre0,comments0,additionalSpeciesName0,additionalCellsPerLitre0,additionalComments0,causativeSpeciesName1,cellsPerLitre1,comments1,causativeSpeciesName2,cellsPerLitre2,comments2,causativeSpeciesName3,cellsPerLitre3,comments3,additionalSpeciesName1,additionalCellsPerLitre1,additionalComments1,additionalSpeciesName2,additionalCellsPerLitre2,additionalComments2
US-89-017,1989,California.,US-20,1,,1,1979,0,0,1,0,0,0,,0,4,San Louis Obispo County.,,,"Areas affected: Moro Bay, Moonstone Beach, Cambria, North Estero Bay, Estero Bay Cayucos.",,,,,,"Late August- October, December",1,,,1,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,UNITED STATES,PSP,,,,,,,,Protogonyaulax catenella,,,,,,,,,,,,,,,,,,,,
US-89-016,1989,California.,US-20,1,,0,,0,0,1,0,0,0,,0,1,Monterey County.,,,"Areas affected: Pacific Grove Point Pinos, Pfeiffer Beach Big Sur.",,,,,,"August 18, December 1989",1,,,1,110  µg STXeq / 100 g meat.,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,UNITED STATES,PSP,,,,,,,,Protogonyaulax catenella,,,,,,,,,,,,,,,,,,,,
US-89-015,1989,California.,US-20,1,,0,None has been reported,0,0,1,0,0,0,,0,3,Santa Cruz County.,,,"Areas affected: Santa Cruz / San Mateo Co. Line, Natural Bridges.",,8/1/1989,10/31/1989,,,August- October,1,,,1,930  µg STXeq / 100 g meat.,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,UNITED STATES,PSP,,,,,,,,Protogonyaulax catenella,,,,,,,,,,,,,,,,,,,,
US-89-014,1989,California.,US-20,1,,1,"1970, 1971, 1983.",0,0,1,0,0,0,,0,4,San Mateo County.,,,"Areas affected: Linda Mar, Moss Beach, Pescadero State Beach, Tunitas Creek.",,,,,,mid August- November,1,,,1,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,UNITED STATES,PSP,,,,,,,,Protogonyaulax catenella,,,,,,,,,,,,,,,,,,,,
US-89-013,1989,California,US-21,1,,1,"1962, 1963, 1964, 1965, 1980, 1982, 1984, 1986, 1988, and early 1989.",0,0,1,0,0,0,,0,4,Marin County,,,"Areas affected fot the second time: Drakes Bay Chimney Rock, Drakes Estero Area (#7, #8, #12, #20, #38), Limantour Beach, Tomales Bay (Tomales Point, Lawson's Landing, lease M430-11), Rodeo Beach (high and low rock)",,,,,,"August, September, early October, December",1,,,1,"1,800  µg STXeq / 100 g meat.",0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,UNITED STATES,PSP,,,,,,,,Protogonyaulax catenella,,,,,,,,,,,,,,,,,,,,
US-89-012,1989,California.,US-21,1,,1,"1962, 1963, 1964, 1965, 1980, 1982, 1984, 1986, 1988.",0,0,1,0,0,0,,0,3,Marin county.,,,"Areas affected: Drakes Estero areas #12, #17, Drakes Bay Chimney Rock Boat Launch, Kehoe Beach, Stinson Beach, Tomales Bay Lawson's Landing.",,,,,,"December 1988, January, Febrary and an isolated occurrence March 4, 1989 Stinson Beach (wild sea mussels).",1,,,1,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,UNITED STATES,PSP,,,,,,,,Protogonyaulax catenella,,,,,,,,,,,,,,,,,,,,
US-89-011,1989,California.,US-21,1,,1,"1968, 1976, 1980, 1981, 1987.",0,0,1,0,0,0,,0,7,Sonoma County.,,,"Areas affected: Schoolhouse Beach, Bodega Bay, South Jetty, Bodega Head, Mussel Point, Salt Point State Park, Duncan Point/Wrights' Beach, Sea Ranch/Black Point.",,,,,,End of January-beginning of February and August-December,1,,,1,,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,UNITED STATES,PSP,,,,,,,,Protogonyaulax catenella,,,,,,,,,,,,,,,,,,,,
US-89-010,1989,California.,US-21,1,,1,"1966, 1967, 1975.",0,0,1,0,0,0,,0,2,Mendocino County.,,,"Areas affected: Bruhel Point, Anchor Bay, Caspar Point, South Caspar Headlands, MacKerricher State Park, Pt. Arena Lighthouse (85ft depth).",,9/1/1989,10/31/1989,,,September- October,1,,,1,,1,0,0,0,0,0,0,0,0,0,0,,0,,Mussels.,,,,,,,UNITED STATES,PSP,,,,,,,,Protogonyaulax catenella,,,,,,,,,,,,,,,,,,,,
US-89-009,1989,California.,US-21,1,,1,"1969, 1973.",0,0,1,0,0,0,,0,3,Humboldt County.,,,"Areas affected: Humboldt Bay (Mad River, Bird Isl., Indian Isl. Chan., Sand Isl., North Jetty #1 & #2, Comm. Grow Station, Shelter Cove, Trinidad Head, Trinidad Pier, Samoa Bridge (center span)",,9/1/1989,11/30/1989,,,September-November,1,,,1,"14,000  µg STXeq / 100 g meat.",0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,UNITED STATES,PSP,,,,,,,,Protogonyaulax catenella,,,,,,,,,,,,,,,,,,,,
US-89-002,1989,"Maine, New Hampshire, Massachusetts.","US-05, US-06",1,,1,"Annual event in most years since Sep. 1972, usually in May/June, but may also occur later in summer and early autumn. Outbreaks in Maine prior to 1972. Offshore blooms appear to develop later in the summer. Las two years (1988, 1989) have been intense with possible spreading to more southern offshore waters. First reported occurrence of PSP toxicity on Georges bank.",0,0,1,0,0,0,,0,3,,,,"In Massachusetts: North and South Shores. Southern extent: east antrance of Cape Cod. Offshore extent: unknown, but offshore toxicity reported on Georges Bank and as far south as Nantucket Sholas.",,,,,,Mid-May to the end of July.,1,,"Offshore unknown, bu presemubly A. fundyense which may have been advected in nearshore waters from the north or grew in situ.",1,,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,,,,UNITED STATES,PSP,,,,,,,,Alexandrium fundyense,"200 - 5,00",Nearshore,,,,,,,,,,,,,,,,,,
US-89-001,1989,Maine.,US-01,1,,1,Every year since 1972. Different areas of the coast affected different years.,0,0,1,0,0,0,,0,4,"Kittery to Spruce Head, Winter Harbor to Robb",,,,,,,,,May-August.,1,,,1,"9,000  µg STXeq / 100 g meat.",0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,,,,UNITED STATES,PSP,,,,,,,,Alexandrium sp.,,Alexandrium cf. Tamarense,,,,,,,,,,,,,,,,,,
US-88-011,1988,,,0,,1,General area is affected per epidemiological outbreaks in the past,0,0,0,0,0,0,,0,0,"Alaska Peninsula, 16 miles ENE of Chignik. Chignik Bay",56.366667,-158,,88-06-15,,,,,,0,,"No species identification was performed. Symptons, sample results and diagnoses all consistent with PSP",0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,,,,UNITED STATES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-88-006,1988,,,0,,1,"May 1986, 1987",0,0,0,0,0,0,,0,0,"Reeves Bay, an arm of Flanders Bay long Island, New York.",,,,,,,,,May-88,1,,,0,,0,0,0,0,0,0,0,0,0,0,0,,NULL,,,,,,,,,UNITED STATES,PSP,,,,,,,,Protogonyaulax tamarensis,,,,,,,,,,,,,,,,,,,,
US-87-003,1987,Maine.,US-03,1,,0,,0,0,1,0,0,0,,0,2,Cape Porpoise to York.,,,,,,,,,August- September 1987.,1,,,1,800 µg STXeq / 100 g meat.,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,UNITED STATES,PSP,,,,,,,,Gonyaulax tamarensis,,,,,,,,,,,,,,,,,,,,
US-87-002,1987,Massachusetts.,US-05,1,,1,This many whale deaths in a one month period is unprecedented in this region and perhaps globally as well.,0,0,1,1,0,0,,0,2,Massachusetts and Cape Cod Bays.,,,,,,,,,November-December.,0,,,1,40 to 600 µg STX /100 g of liver or viscera or about 20 µg/kg fish.,0,0,0,0,0,0,0,0,0,1,0,Mortality of 15 humpback and 2 minke whales.,0,,,,,,,,,UNITED STATES,PSP,Mackerel,"Saxitoxin in the mackeresl probably killed the whales, but the final proof will be difficult or impossible to obtain.","Saxitoxin in the mackeresl probably killed the whales, but the final proof will be difficult or impossible to obtain.","Saxitoxin has been posivitely identified (using mouse bioassay, HPLC, immunoassay, and TLC) in the viscera and liver of mackerel from the entire Gulf of Maine region and in the liver of  some of the dead whales. Quantities range from 40 to 600 µg / 100 g of liver or viscera, or about 20 µg/kg fish. We have no knowledge of where and when the mackerel obtained their toxin. No toxin was detected in plankton tows in the areas where the whales were feeding.",LC-UV,20 µg/kg,Saxitoxins,,,,,,,,,,,,,,,,,,,,,
US-18-028,2018,,,1,Long Island Marine Monitoring Network,1,,1,1,1,0,0,0,,0,0,North coast of Long Island,,,,,,,4/9/2018,5/29/2018,,1,,,1,>80&#956;g/100g,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,3/29/2019 3:44,,,UNITED STATES,PSP,,,,,,,,Alexandrium fundyense,8778,,,,,,,,,,,,,,,,,,,
US-18-025,2018,,,1,California Department of Public Health Marine Biotoxin Monitoring Program,1,Paralytic Shellfish Poisoning is somewhat common along entire California coast.,0,0,1,0,0,0,,0,0,Southern California,,,"Eventually covered ICES Area codes 19, 20, and 21; started in 20/21, went north to 21, then south to 19.",,,,4/13/2018,5/2/2018,,1,,,1,206-216ug/100g,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,3/29/2019 2:28,,,UNITED STATES,PSP,,,,,,,,Alexandrium spp.,,,,,,,,,,,,,,,,,,,,
US-18-024,2018,,,1,California Department of Public Health Marine Biotoxin Monitoring Program,1,Paralytic Shellfish Poisoning is somewhat common along entire California coast.,0,0,1,0,0,0,,0,0,Central California,,,"Eventually covered ICES Area codes 19, 20, and 21; started in 20/21, went north to 21, then south to 19.",,,,1/29/2018,2/28/2018,,1,,,1,544-1332ug/100g,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,3/29/2019 2:25,,,UNITED STATES,PSP,,,,,,,,Alexandrium spp.,,,,,,,,,,,,,,,,,,,,
US-18-022,2018,,,1,California Department of Public Health Marine Biotoxin Monitoring Program,1,"Paralytic Shellfish Poisoning is somewhat common along entire California coast. The median of all mussels above the 80ug/100g alert limit through the year (43 elevated mussel samples) was 341, so the 4760 sample is higher than normal.",0,0,1,0,0,0,,0,0,Northern California,,,"Eventually covered ICES Area codes 19, 20, and 21; started in 20/21, went north to 21, then south to 19.",,,,1/8/2018,8/7/2018,,1,,,1,110-4760ug/100g,0,0,0,0,0,0,1,0,0,0,0,,0,,California mussels,,,,3/29/2019 2:16,,,UNITED STATES,PSP,,,,,,,,Alexandrium spp.,,,,,,,,,,,,,,,,,,,,
US-18-021,2018,,,1,Florida Fish and Wildlife Conservation Commission,1,,0,1,1,0,0,0,,0,0,Florida east coast,,,,,,,8/9/2018,11/19/2018,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,3/29/2019 2:02,3/29/2019 4:10,,UNITED STATES,PSP,,,,,,,,Pyrodinium bahamense,"6,000,000",,,,,,,,,,,,,,,,,,,
US-18-020,2018,,,1,Florida Fish and Wildlife Conservation Commission,1,,0,1,0,0,0,0,,0,0,Florida west coast,,,,,,,4/7/2018,9/30/2018,,1,,,0,,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,3/29/2019 1:57,3/29/2019 4:07,,UNITED STATES,PSP,,,,,,,,Pyrodinium bahamense,"5,000,000",,,,,,,,,,,,,,,,,,,
US-18-017,2018,Alaska,,1,APIA PSP Monitoring,1,,0,0,1,0,0,0,,0,0,Aleutian Islands,,,,,,,1/1/2018,12/31/2018,,1,,,1,0-1250ug/100g,0,0,0,0,0,0,1,0,0,0,0,,0,,Butter clams,,,,3/29/2019 1:46,3/29/2019 3:53,,UNITED STATES,PSP,,,,,,,,Alexandrium spp.,,,,,,,,,,,,,,,,,,,,
US-18-016,2018,,,1,Maine DMR Biotoxin program,1,,0,1,0,0,0,0,,0,0,Maine coastline,,,,,,,1/31/2018,10/9/2018,,1,,,1,0-282ppm,0,0,0,0,0,0,1,0,0,0,0,,0,,"Surf clams (Spisula), Mytuilus edulis, Razor clams (Ensis), Mya arenaria, Quahogs (Arctia)",,,,3/29/2019 1:44,,,UNITED STATES,PSP,,,,,,,,Alexandrium spp.,13080,,,,,,,,,,,,,,,,,,,
US-18-015,2018,,,1,Maine DMR Biotoxin program,1,,0,1,0,0,0,0,,0,0,Maine coastline,,,,,,,1/31/2018,10/9/2018,,1,,,1,0-228ppm,0,0,0,0,0,0,1,0,0,0,0,,0,,"Surf clams (Spisula), Mytuilus edulis, Razor clams (Ensis), Mya arenaria, Quahogs (Arctia)",,,,3/29/2019 1:42,,,UNITED STATES,PSP,,,,,,,,Alexandrium spp.,13080,,,,,,,,,,,,,,,,,,,
US-18-014,2018,,,1,Massachusetts DMF Biotoxin Monitoring Program,1,Nearly annual event,0,0,1,0,0,0,,0,0,"Nauset Estuary, Orleans and Eastham MA",,,1540 acre estuary on Cape Cod,,,,4/4/2018,6/15/2018,,1,,,1,0-523 µg/100g,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,3/28/2019 10:07,,,UNITED STATES,PSP,,,,,,,,Alexandrium spp.,,,,,,,,,,,,,,,,,,,,
US-18-010,2018,Pacific Northwest,,1,"Marine Biotoxin Program at the Washington State Department of Health, Office of Environmental and Health and Safety.",1,PSP closures have occurred throughout North Puget Sound previously.,0,0,1,0,0,0,,0,0,"Washington State, North Puget Sound",,,,,,,9/17/2018,12/31/2018,,1,,,1,134-4567µg,0,0,0,0,0,0,1,0,0,0,0,,0,,"Blue mussels, manila clams, Pacific oysters, pink scallops",,,,3/28/2019 9:39,,,UNITED STATES,PSP,,,,,,,,Alexandrium catenella,,,,,,,,,,,,,,,,,,,,
US-18-009,2018,Pacific Northwest,,1,"Marine Biotoxin Program at the Washington State Department of Health, Office of Environmental and Health and Safety.",1,PSP closures have occurred throughout North Puget Sound previously.,0,0,1,0,0,0,,0,0,"Washington State, North Puget Sound",,,,,,,4/30/2018,7/17/2018,,1,,,1,134-4567µg,0,0,0,0,0,0,1,0,0,0,0,,0,,"Blue mussels, manila clams, Pacific oysters, pink scallops.",,,,3/28/2019 9:35,,,UNITED STATES,PSP,,,,,,,,Alexandrium catenella,,,,,,,,,,,,,,,,,,,,
US-18-007,2018,Pacific Northwest,,1,"Marine Biotoxin Program at the Washington State Department of Health, Office of Environmental and Health and Safety.",1,PSP closures have occurred throughout South Puget Sound previously.,0,0,1,0,0,0,,0,0,"Washington State, South Puget Sound",,,,,,,9/20/2018,10/15/2018,,1,,,1,123µg,0,0,0,0,0,0,1,0,0,0,0,,0,,Blue mussels,,,,3/28/2019 9:26,,,UNITED STATES,PSP,,,,,,,,Alexandrium catenella,,,,,,,,,,,,,,,,,,,,
US-18-005,2018,Pacific Northwest,,1,"Marine Biotoxin Program at the Washington State Department of Health, Office of Environmental and Health and Safety.",1,PSP closures have occurred in the Strait of Juan de Fuca previously.,0,0,1,0,0,0,,0,0,"Washington State, Strait of Juan de Fuca and Olympic Peninsula",,,,,,,9/10/2018,12/19/2018,,1,,,1,83-370µg,0,0,0,0,0,0,1,0,0,0,0,,0,,"Blue mussels, butter clams, manila clams, geoduck clams",,,,3/28/2019 9:20,,,UNITED STATES,PSP,,,,,,,,Alexandrium catenella,,,,,,,,,,,,,,,,,,,,
US-18-001,2018,Pacific Region,,1,"Marine Biotoxin Program at the Washington State Department of Health, Office of Environmental and Health and Safety.",1,PSP closures have occurred throughout Central Puget Sound previously.,0,0,1,0,0,0,,0,0,"Washington State, Central Puget Sound",,,,8/26/2018,,,8/26/2018,11/27/2018,,1,,,1,209-5761µg,0,0,0,0,0,0,1,0,0,0,0,,0,,"Blue mussels, butter clams, geoduck clams, littleneck clams, manila clams, Pacific oysters",,,,3/25/2019 8:19,,,UNITED STATES,PSP,,,,,,,,Alexandrium catenella,,,,,,,,,,,,,,,,,,,,
US-17-034,2017,Pacific Northwest,,1,"Marine Biotoxin Program at the Washington State Department of Health, Office of Environmental and Health and Safety.",1,"PSP closures have occurred in the Strait of Juan de Fuca previously. The first DSP in the Strait of Juan de Fuca was in 2011, in Sequim Bay.",0,0,1,0,0,0,,0,0,"Washington State, Strait of Juan de Fuca and Olympic Peninsula",,,PSP closures occurred between 4/25/17-1/31/18.   DSP closures occurred between 8/28/17-12/13/17.,,,,,,,1,,,1,Maximum levels of PSP toxin: 106-556µg. Maximum levels of DSP toxin: 23-108µg.,0,0,0,0,0,0,1,0,0,0,0,,0,,"PSP toxin: Blue mussels, manila clams, littleneck clams, Pacific oysters, geoduck clams. DSP toxin: Blue mussels, manila clams, Pacific oysters, rock scallops.",,,,4/24/2018 8:54,,,UNITED STATES,PSP,,,,,,,,Alexandrium catenella,,,,,,Dinophysis sp.,,,,,,,,,,,,,,
US-17-033,2017,Pacific Northwest,,1,"Marine Biotoxin Program at the Washington State Department of Health, Office of Environmental and Health and Safety.",1,PSP closures have occurred throughout South Puget Sound previously. The first DSP closure in South Puget Sound was in 2013.,0,0,1,0,0,0,,0,0,"Washington State, South Puget Sound",,,PSP closures occurred between 9/6/17-10/18/17. DSP closures occurred between 8/28/17-present.,,,,,,,1,,,1,Maximum levels of PSP toxin: 81-129µg. Maximum levels of DSP toxin: 54-88µg,0,0,0,0,0,0,1,0,0,0,0,,0,,"PSP toxin: Blue mussels, butter clams, geoduck clams. DSP toxin: Blue mussels and rock scallops.",,,,4/24/2018 8:47,,,UNITED STATES,PSP,,,,,,,,Alexandrium catenella,,,,,,Dinophysis sp.,,,,,,,,,,,,,,
US-17-032,2017,Pacific Northwest,,1,"Marine Biotoxin Program at the Washington State Department of Health, Office of Environmental and Health and Safety.",1,PSP closures have occurred throughout North Puget Sound previously. The first DSP closure in North Puget Sound was in 2012.,0,0,1,0,0,0,,0,0,"Washington State, North Puget Sound",,,PSP closures occurred between 6/5/17-11/27/17.   DSP closures occurred between 7/5/17-8/15/17.,,,,,,,1,,,1,Maximum levels of PSP toxin: 95-965µg. Maximum levels of DSP toxin: 17-21µg.,0,0,0,0,0,0,1,0,0,0,0,,0,,"PSP toxin: Blue mussels, pink scallops, Pacific oysters. DSP toxin: Blue mussels.",,,,4/24/2018 8:41,,,UNITED STATES,PSP,,,,,,,,Alexandrium catenella,,,,,,Dinophysis sp.,,,,,,,,,,,,,,
US-17-031,2017,Pacific Northwest,,1,"Marine Biotoxin Program at the Washington State Department of Health, Office of Environmental and Health and Safety.",1,The Washington coast has been impacted by ASP since 1991.,0,0,1,0,0,0,,0,0,"Washington State, Coastal Beaches and Estuaries",,,There was a Fall 2016 ASP event that impacted the southern Washington Coast 9/21/16-4/11/17. There was a Spring 2017 ASP event that impacted the Washington Coast from 5/4/17-7/11/17. The PSP closures occurred between 6/27/17-11/7/17.,,,,,,,1,,,1,Maximum levels of ASP toxin: 24-52ppm. Maximum levels of PSP toxin: 166-321µg.,0,0,0,0,0,0,1,0,0,0,0,,0,,ASP toxin: Razor clams. PSP toxin: California mussles.,,,,4/24/2018 8:36,,,UNITED STATES,PSP,,,,,,,,Alexandrium catenella,,,,,,Pseudo-nitzschia sp.,,,,,,,,,,,,,,
US-17-030,2017,Pacific Region,,1,"Marine Biotoxin Program at the Washington State Department of Health, Office of Environmental and Health and Safety.",1,PSP closures have occurred throughout Central Puget Sound previously. The first DSP closure in Central Puget Sound was in 2012.,0,0,1,0,0,0,,0,0,"Washington State, Central Puget Sound",,,PSP closures occurred between 7/18/17-2/5/18.  DSP closures occurred between 8/21/17-11/27/17.,,,,,,,1,,,1,Maximum levels of PSP toxin: 81-1690µg. Maximum levels of DSP toxin: 16-38µg.,0,0,0,0,0,0,1,0,0,0,0,,0,,"PSP toxin: Blue mussels, butter clams, geoduck clams, littleneck clams, manila clams, Pacific oysters. DSP toxin: Blue mussels.",,,,4/24/2018 8:30,4/24/2018 8:55,,UNITED STATES,PSP,,,,,,,,Alexandrium catenella,,,,,,Dinophysis sp.,,,,,,,,,,,,,,
US-17-029,2017,"Southeastern shoreline of Long Island, NY",,1,NYS Dept. of Environmental Conservation - Bureau of Shellfisheries,1,,0,0,1,0,0,0,,0,0,"Weesuck Creek, west end of western Shinnecock Bay",40.845278,-72.572222,"Extent of bloom not determined. Conservative closre of all of western Shinnecock Bay was based on the mouse bioassay results. Shinnecock Bay is a shallow, estuarine lagoon, with an inlet to the ocean near the center of the bay.",,,,5/2/2017,5/9/2017,,1,,,1,187 (May 2) & 202 (May 9) micro-g/100g,0,0,0,0,0,0,1,0,0,0,0,,NULL,,No reports of PSP in humans,,,,4/24/2018 4:56,,,UNITED STATES,PSP,,,,,,,,Alexandrium fundyense,,"No count, low levels",Prorocentrum minimum,,"No count, higher level than A. fundyense",,,,,,,,,,,,,,,
US-17-028,2017,New Hampshire,,1,NEW HAMPSHIRE DEPARETMENT OF ENVIRONMENTAL SERVICES PSP MONITORING PROGRAM,1,Multiple years with toxicity,0,0,1,0,0,0,,0,0,,,,,,,,,,,0,,,1,"At Star Island (Gosport Harbor, Isles of Shoals, 42.978611N, 70.611111W) blue mussel toxicity was <44 ug/100g on 5/22/17, 774.4 ug/100g on 5/31/17, 1570.8 ug/100g on 6/7/17, 1329.4 ug/100g on 6/12/17, 440.4 ug/100g on 6/21/17, 301.6 ug/100g on 6/26/16, 71.8 ug/100g on 7/5/17, 50.2 ug/100g on 7/10/17,  and <44 ug/100g on 7/17.  All subsequent weekly samples were <44 ug/100g. At Hampton Harbor monitoring station (42.899308N, 70.817986W), blue mussel toxicity was < 44ug/100g on 5/22/17, 93.3 ug/100g on 5/31/17, 66 ug/100g on 6/5/17, and <44 ug/100g on 6/14/17.  Som minor toxicity was observed sporadically in July and August.  By 8/22/17, toxin levels were <44ug/100g and remained at that level for the rest of the year.  All other monitoring stations in NH showed <44ug/100g for the entire year",0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,4/24/2018 4:46,4/24/2018 9:02,,UNITED STATES,PSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-17-025,2017,,,1,Maryland Phytoplankton Monitoring Program,1,"Alexandrium minutum 25,000 – 30,000 cells/ml, CB4.4 on 7/11/17.  Chesapeake Bay vs coastal different species – no indications of toxin to date",0,0,0,0,0,1,potentially toxic species,0,0,"Chesapeake Bay, Eastern Bay (EE1.1)",38.88,-76.251389,"distributed throughout mid-Bay (Patuxent, Potomac, Eastern Bay, main bay). Highest observed count was in Eastern Bay- a prime oyster habitat. Current State bloom threshold is 500 cells/ml for A. minutum or 1,000 cells/ml for A. monilatum.",,,,7/11/2017,8/14/2017,Cell counts below bloom threshold no analysis,1,,,0,sent to VMS for analysis,0,0,0,0,0,0,0,0,0,0,0,First detected in MD in 2015. Not the same species as in Virginia. Spring and summer bloom in Chesapeaeke Bay was Alexandrium minutum complex,0,,,,,,4/23/2018 10:37,,,UNITED STATES,PSP,,,,,,,,Alexandrium spp.,98000,,,,,,,,,,,,,,,,,,,
US-17-024,2017,,,1,Massachusetts DMF Biotoxin Monitoring Program,1,Nearly annual event,0,0,1,0,0,0,,0,0,"Nauset Estuary, Orleans and Eastham",,,"1540 acre estuary on Cape Cod; Entire estuary closed to shellfishing 5/3/17 through 6/10/17, a portion (Salt Pond) remaineed closed until 6/27/17.",,,,5/3/2017,,,1,,,1,0-290 µg/100g,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,4/23/2018 10:31,,,UNITED STATES,PSP,,,,,,,,Alexandrium sp.,,,,,,,,,,,,,,,,,,,,
US-17-022,2017,Bering Sea,,1,Aleutian Pribilof Islands Association HABs Monitoring Program,1,,0,0,0,0,0,1,PSP measured in bivalves,0,0,St George,56.600556,-169.555833,,,,,8/4/2017,,,1,,,1,575 ug,1,0,0,0,0,0,1,1,0,0,0,"record 2016 PSP levels in the Pribilof Islands (St. George PSP levels 1,590 µg/100g)",NULL,,Blue mussels,,,,4/23/2018 9:58,,,UNITED STATES,PSP,blue mussel,,,"dcGTX2,3 C1C2 dcSTX GTX2,3 GTX5	 STX GTX1,4	 NEO 7.0	 61.7	 0.0	 193.6	 3.4	 59.5	 233.9	 15.9	 575.1",LC-UV,,Saxitoxins,Alexandrium spp.,,,,,,,,,,,,,,,,,,,,
US-17-018,2017,,,1,Oregon Department of Agriculture biotoxin monitoring program.,1,The south coast of Oregon has experince ASP toxicity in razor lams constantly since 2014.,0,0,1,0,0,0,,0,0,,,,Multiple areas involving both PSP and ASP. Pretty much entire state closed for rec harvest of razor clams for most of 2017. Levels peaked in April on the South Jetty of Columbia river at 120 ppm. Secondary bloom from the south? peaked in December at Gold,,,,,,~half Oregon coast closed for ASP,1,,,1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,"Dungeness crab, razor clams, California mussels",,,,4/23/2018 9:27,,,UNITED STATES,PSP,,,,,,,,Pseudo-nitzschia spp.,,,,,,,,,,,,,,,,,,,,
US-17-017,2017,East Coast of Florida,,1,FWC/FWRI HAB Monitoring Program,1,Annually,1,1,1,0,0,0,,0,0,Indian River Lagoon; Brevard County,28.5,-80.533333,Lagoon,,5/1/2017,10/1/2017,,,"May to October 2017 , no precise days given",1,,,1,< or = to 51 ug STX equivalents per 100 g shellfish tissue,0,0,0,0,0,0,0,0,0,0,0,,0,,No documented human illness,,,,4/23/2018 9:21,,,UNITED STATES,PSP,,,,,,,,Pyrodinium bahamense,17643865,PSP producer; represents the highest Pyrodinium cell concentration observed by FWC,,,,,,,,,,,,,,,,,,
US-17-012,2017,NY,,1,NOAA-MERHAB,1,"3 closures occurred: James Creek, NY; Shinnecock Bay, NY; and Deep Hole Creek, NY (this is the first closure for this site).",0,1,1,0,0,0,,0,0,"James Creek, NY; Shinnecock Bay, NY; Deep Hole Creek, NY",,,Harbors and Coves,,,,,,April to June,1,,"James Creek max= 90,000 cells per L;  Deep hole Creek max= 19,000 cells per L; Shinnecock Bay max= 1000 cells per L.",1,,0,0,0,0,0,0,1,0,0,0,0,,NULL,,,,,,4/23/2018 7:53,,,UNITED STATES,PSP,,,,,,,,Alexandrium spp.,90000,Class dinoflagellate,,,,,,,,,,,,,,,,,,
US-17-011,2017,,,1,California Department of Public Health Marine Biotoxin Monitoring Program,1,"Paralytic Shellfish Poisoning is somewhat common along entire California coast. The median of all mussels above the 80 ug/100g alert limit through the year (13 elevated samples) was 162, so the 1812 sample is higher than normal.",0,0,1,0,0,0,,0,0,Central and Northern California,,,"1/11 for Monterey Bay rock scallops, 1st event 8/30/17 (2nd) 1/11 for Monterey mussels (1st) 10/16 for Sonoma County mussels (2nd) Final 3/7/17 for MB rock scallops (1st) 10/10 for MB rock scallops (2nd)  6/26 for MC mussels 1st 10/22 for SC mussels (2nd)",,,,,,,1,,,1,"Paralytic Shellfish Poisoning: California Mussels (Mytilus californicus), 1812 ug/100 g; Giant Rock Scallop (Crassadoma gigantea) viscera, 507 ug/100 g.",0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,4/23/2018 7:48,,,UNITED STATES,PSP,,,,,,,,Alexandrium spp.,,,,,,,,,,,,,,,,,,,,
